# Region type : patch outlet
# Faces       : 320
# Area        : 1.945340e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
29.8077       	1.938848e-04
29.8462       	1.925008e-04
29.8846       	1.911235e-04
29.9231       	1.897533e-04
29.9615       	1.883907e-04
30            	1.870345e-04
30.0385       	1.856848e-04
30.0769       	1.843421e-04
30.1154       	1.830072e-04
30.1538       	1.816789e-04
30.1923       	1.803583e-04
30.2308       	1.790460e-04
30.2692       	1.777404e-04
30.3077       	1.764414e-04
30.3462       	1.751502e-04
30.3846       	1.738665e-04
30.4231       	1.725881e-04
30.4615       	1.713164e-04
30.5          	1.700526e-04
30.5385       	1.687957e-04
30.5769       	1.675449e-04
30.6154       	1.663007e-04
30.6538       	1.650632e-04
30.6923       	1.638327e-04
30.7308       	1.626090e-04
30.7692       	1.613916e-04
30.8077       	1.601805e-04
30.8462       	1.589739e-04
30.8846       	1.577727e-04
30.9231       	1.565796e-04
30.9615       	1.553930e-04
31            	1.542122e-04
31.0385       	1.530380e-04
31.0769       	1.518701e-04
31.1154       	1.507078e-04
31.1538       	1.495516e-04
31.1923       	1.484016e-04
31.2308       	1.472575e-04
31.2692       	1.461181e-04
31.3077       	1.449857e-04
31.3462       	1.438601e-04
31.3846       	1.427405e-04
31.4231       	1.416269e-04
31.4615       	1.405192e-04
31.5          	1.394175e-04
31.5385       	1.383225e-04
31.5769       	1.372324e-04
31.6154       	1.361495e-04
31.6538       	1.350724e-04
31.6923       	1.340010e-04
31.7308       	1.329362e-04
31.7692       	1.318773e-04
31.8077       	1.308245e-04
31.8462       	1.297773e-04
31.8846       	1.287363e-04
31.9231       	1.277015e-04
31.9615       	1.266737e-04
32            	1.256522e-04
32.0385       	1.246356e-04
32.0769       	1.236248e-04
32.1154       	1.226212e-04
32.1538       	1.216239e-04
32.1923       	1.206330e-04
32.2308       	1.196479e-04
32.2692       	1.186694e-04
32.3077       	1.176970e-04
32.3462       	1.167308e-04
32.3846       	1.157710e-04
32.4231       	1.148171e-04
32.4615       	1.138694e-04
32.5          	1.129287e-04
32.5385       	1.119941e-04
32.5769       	1.110657e-04
32.6154       	1.101433e-04
32.6538       	1.092279e-04
32.6923       	1.083192e-04
32.7308       	1.074171e-04
32.7692       	1.065217e-04
32.8077       	1.056331e-04
32.8462       	1.047510e-04
32.8846       	1.038755e-04
32.9231       	1.030069e-04
32.9615       	1.021454e-04
33            	1.012896e-04
33.0385       	1.004411e-04
33.0769       	9.959939e-05
33.1154       	9.876432e-05
33.1538       	9.793519e-05
33.1923       	9.711308e-05
33.2308       	9.629800e-05
33.2692       	9.548933e-05
33.3077       	9.468828e-05
33.3462       	9.389358e-05
33.3846       	9.310559e-05
33.4231       	9.232449e-05
33.4615       	9.154979e-05
33.5          	9.078144e-05
33.5385       	9.001943e-05
33.5769       	8.926364e-05
33.6154       	8.851405e-05
33.6538       	8.777064e-05
33.6923       	8.703328e-05
33.7308       	8.630195e-05
33.7692       	8.557658e-05
33.8077       	8.485706e-05
33.8462       	8.414339e-05
33.8846       	8.343550e-05
33.9231       	8.273332e-05
33.9615       	8.203670e-05
34            	8.134566e-05
34.0385       	8.065997e-05
34.0769       	7.997976e-05
34.1154       	7.930497e-05
34.1538       	7.863544e-05
34.1923       	7.797113e-05
34.2308       	7.731194e-05
34.2692       	7.665779e-05
34.3077       	7.600860e-05
34.3462       	7.536428e-05
34.3846       	7.472476e-05
34.4231       	7.408997e-05
34.4615       	7.345982e-05
34.5          	7.283418e-05
34.5385       	7.221307e-05
34.5769       	7.159635e-05
34.6154       	7.098404e-05
34.6538       	7.037606e-05
34.6923       	6.977239e-05
34.7308       	6.917288e-05
34.7692       	6.857754e-05
34.8077       	6.798640e-05
34.8462       	6.739934e-05
34.8846       	6.681634e-05
34.9231       	6.623727e-05
34.9615       	6.566213e-05
35            	6.509088e-05
35.0385       	6.452376e-05
35.0769       	6.396011e-05
35.1154       	6.340024e-05
35.1538       	6.284393e-05
35.1923       	6.229117e-05
35.2308       	6.174195e-05
